student_id,gender,age,province,college,major,total_courses,avg_score,weighted_avg_score,avg_gpa,weighted_gpa,fail_count,total_credits,library_visits,library_days,avg_visit_hour,total_online_duration,avg_online_duration,online_records,total_attendance,task_participation
pjxwxxbj928,男,22.0,42,电子工程学院,电子信息工程,106,91.75471698113208,0.0,3.518867924528302,0.0,0,187.5,0.0,0.0,0.0,2144.42,306.3457142857143,7.0,0.0,0.0
pjxyqwbj585,男,23.0,64,网络与信息安全学院,信息安全,112,90.875,0.0,3.2196428571428575,0.0,2,150.1,0.0,0.0,0.0,3476.72,496.6742857142857,7.0,0.0,0.0
pjxyqxbk346,男,24.0,42,光电工程学院,电子科学与技术,119,88.4873949579832,0.0,2.9327731092436973,0.0,6,171.1,0.0,0.0,0.0,6247.5,892.5,7.0,0.0,0.0
pjxyqxbj950,女,22.0,34,通信工程学院,通信工程,111,89.77477477477477,0.0,3.452252252252252,0.0,0,151.2,194.0,105.0,13.505154639175258,2644.5,377.7857142857143,7.0,0.0,0.0
pjxyqxbk148,男,22.0,61,微电子学院,集成电路设计与集成系统,117,92.90598290598291,0.0,3.2846153846153845,0.0,2,154.1,0.0,0.0,0.0,3555.3500000000004,507.9071428571429,7.0,0.0,0.0
pjxyqxbl913,男,22.0,61,微电子学院,微电子科学与工程,114,83.2719298245614,0.0,2.936842105263158,0.0,3,158.5,0.0,0.0,0.0,2624.4700000000003,374.92428571428576,7.0,0.0,0.0
pjwrqxbj965,女,22.0,41,先进材料与纳米科技学院,材料科学与工程,111,91.89189189189189,0.0,3.5594594594594597,0.0,0,157.5,0.0,0.0,0.0,2577.4799999999996,368.2114285714285,7.0,0.0,0.0
pjxyqwbk548,男,22.0,22,计算机科学与技术学院,计算机科学与技术,108,86.55555555555556,0.0,3.178703703703704,0.0,5,149.1,0.0,0.0,0.0,1966.85,280.9785714285714,7.0,0.0,0.0
pjxyqxbk915,男,23.0,34,光电工程学院,电子科学与技术,125,78.696,0.0,2.6672,0.0,14,186.0,30.0,25.0,13.666666666666666,2544.08,363.44,7.0,0.0,0.0
pjwtqxbj944,男,22.0,61,生命科学技术学院,智能医学工程,116,85.06896551724138,0.0,3.1905172413793106,0.0,7,161.5,0.0,0.0,0.0,4828.81,689.83,7.0,0.0,0.0
pjxyqxbj132,男,22.0,33,电子工程学院,电子信息工程,115,84.40869565217392,0.0,2.9982608695652173,0.0,1,171.7,0.0,0.0,0.0,2157.28,308.1828571428572,7.0,0.0,0.0
pjxyqxbk780,男,22.0,52,通信工程学院,通信工程,106,86.77358490566037,0.0,3.2273584905660377,0.0,1,149.5,0.0,0.0,0.0,1078.92,179.82000000000002,6.0,0.0,0.0
pjxuqwbj488,女,22.0,61,机电工程学院,测控技术与仪器,116,88.39655172413794,0.0,3.3249999999999997,0.0,3,152.0,0.0,0.0,0.0,2311.26,330.18,7.0,0.0,0.0
pjxyqwbk607,女,22.0,61,人工智能学院,智能科学与技术,105,91.20952380952382,0.0,3.520952380952381,0.0,0,147.5,0.0,0.0,0.0,1546.69,220.9557142857143,7.0,0.0,0.0
pjxuqwbj584,男,22.0,13,网络与信息安全学院,网络空间安全,118,87.35593220338983,0.0,3.2644067796610168,0.0,4,160.2,0.0,0.0,0.0,2600.26,371.46571428571434,7.0,0.0,0.0
pjxyqxbj340,男,23.0,14,通信工程学院,通信工程,112,90.59821428571429,0.0,3.4857142857142853,0.0,1,147.5,0.0,0.0,0.0,2855.12,407.8742857142857,7.0,0.0,0.0
pjxsqxbj821,男,22.0,42,经济与管理学院,工业工程,107,83.02803738317758,73.86990291262136,2.869158878504673,2.302977346278317,4,154.5,0.0,0.0,0.0,1848.23,264.03285714285715,7.0,0.0,0.0
pjxyqxbk524,男,22.0,13,电子工程学院,电磁场与无线技术,113,90.7433628318584,0.0,3.5168141592920352,0.0,1,160.7,333.0,168.0,13.82882882882883,1639.6,234.22857142857143,7.0,0.0,0.0
pjxyqwbk622,男,22.0,61,计算机科学与技术学院,软件工程,133,88.57894736842105,0.0,2.5947368421052635,0.0,18,189.4,0.0,0.0,0.0,7328.41,1046.9157142857143,7.0,36.0,0.0
pjxyqxbk005,男,23.0,61,光电工程学院,电子科学与技术,114,86.5701754385965,0.0,3.18859649122807,0.0,0,153.5,0.0,0.0,0.0,4301.82,614.5457142857142,7.0,0.0,0.0
pjxyqxbj744,女,22.0,15,微电子学院,微电子科学与工程,115,88.29565217391304,0.0,3.375652173913043,0.0,2,156.0,0.0,0.0,0.0,2375.23,339.31857142857143,7.0,0.0,0.0
pjxsqxbj994,男,23.0,13,经济与管理学院,大数据管理与应用,115,93.6086956521739,0.0,3.6773913043478257,0.0,0,151.5,0.0,0.0,0.0,3393.09,484.7271428571429,7.0,0.0,0.0
pjxuqwbj877,男,22.0,44,机电工程学院,机械设计制造及其自动化,136,72.04411764705883,0.0,2.3426470588235295,0.0,22,196.0,0.0,0.0,0.0,2354.26,336.3228571428572,7.0,0.0,0.0
pjxyqxbj242,男,23.0,50,微电子学院,集成电路设计与集成系统,116,89.97413793103448,0.0,3.450862068965517,0.0,4,151.5,0.0,0.0,0.0,3016.1800000000003,430.8828571428572,7.0,0.0,0.0
pjvyzvfj974,男,25.0,37,人工智能学院,人工智能（第二学士学位）,25,105.36,87.48026315789474,3.628,3.6750000000000003,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pjxyqwbj062,男,22.0,51,计算机科学与技术学院,软件工程,103,93.54368932038835,0.0,3.5466019417475727,0.0,0,149.8,0.0,0.0,0.0,1066.27,152.3242857142857,7.0,0.0,0.0
pjxyqwbj043,男,21.0,42,计算机科学与技术学院,计算机科学与技术,109,86.33944954128441,0.0,3.111009174311927,0.0,1,151.6,0.0,0.0,0.0,149.95,24.991666666666664,6.0,0.0,0.0
pjxsqxbj856,女,21.0,62,经济与管理学院,信息管理与信息系统,113,88.33628318584071,0.0,3.4017699115044246,0.0,2,137.5,0.0,0.0,0.0,8546.81,1220.972857142857,7.0,0.0,0.0
pjxyqxbj955,男,21.0,32,光电工程学院,电子科学与技术,114,89.23684210526316,0.0,3.398245614035088,0.0,0,152.0,114.0,90.0,13.298245614035087,2536.89,362.41285714285715,7.0,0.0,0.0
pjxyqxbk522,男,22.0,13,电子工程学院,电磁场与无线技术,112,87.67857142857143,0.0,3.220535714285714,0.0,2,162.2,0.0,0.0,0.0,2517.46,359.63714285714286,7.0,0.0,0.0
pjxxxxbj923,男,22.0,21,通信工程学院,通信工程,86,94.17441860465117,0.0,3.6313953488372093,0.0,1,188.1,229.0,125.0,15.235807860262009,5034.31,629.28875,8.0,0.0,0.0
pjxyqxbj098,男,23.0,35,微电子学院,微电子科学与工程,139,74.18705035971223,0.0,2.581294964028777,0.0,20,174.7,0.0,0.0,0.0,2232.81,318.97285714285715,7.0,0.0,0.0
pjxyqwbj613,男,22.0,14,计算机科学与技术学院,软件工程,120,76.35833333333333,0.0,2.4908333333333332,0.0,16,186.5,0.0,0.0,0.0,4235.86,605.1228571428571,7.0,0.0,0.0
pjxwxxbj908,男,22.0,41,电子工程学院,电子信息工程,147,66.02721088435374,0.0,1.9129251700680272,0.0,46,303.0,0.0,0.0,0.0,1918.7199999999998,274.1028571428571,7.0,0.0,0.0
pjxyqxbk706,男,21.0,43,电子工程学院,电子信息工程,110,86.62727272727273,0.0,3.2454545454545456,0.0,2,153.0,0.0,0.0,0.0,1787.82,255.40285714285713,7.0,0.0,0.0
pjxyqxbl912,男,22.0,61,微电子学院,集成电路设计与集成系统,115,83.70434782608696,0.0,3.1278260869565218,0.0,6,150.7,0.0,0.0,0.0,4262.34,608.9057142857143,7.0,0.0,0.0
pjxyqxbk746,男,21.0,52,空间科学与技术学院,探测制导与控制技术,140,69.1,0.0,2.105714285714286,0.0,32,227.0,0.0,0.0,0.0,5213.41,744.7728571428571,7.0,0.0,0.0
pjxsqxbj944,女,22.0,52,经济与管理学院,电子商务,106,95.26415094339623,0.0,3.7726415094339623,0.0,0,138.5,151.0,81.0,11.701986754966887,1861.37,265.90999999999997,7.0,0.0,0.0
pjxyqxbj006,男,23.0,37,物理学院,电波传播与天线,124,77.79838709677419,0.0,2.541935483870968,0.0,14,197.5,0.0,0.0,0.0,2406.7799999999997,343.82571428571424,7.0,0.0,0.0
pjxyqxbl812,男,23.0,61,通信工程学院,信息工程,117,83.83760683760684,0.0,3.04957264957265,0.0,5,150.2,0.0,0.0,0.0,4308.9400000000005,615.5628571428572,7.0,0.0,0.0
pjxyqxbl874,女,22.0,61,物理学院,电子信息科学与技术,114,84.76315789473684,0.0,2.979824561403509,0.0,5,159.0,0.0,0.0,0.0,1943.17,277.5957142857143,7.0,0.0,0.0
pjxyqxbj740,男,23.0,15,物理学院,电子信息科学与技术,121,85.08264462809917,0.0,2.737190082644628,0.0,6,165.35,0.0,0.0,0.0,2173.31,310.47285714285715,7.0,0.0,0.0
pjxqqxbj982,女,22.0,14,人文学院,汉语言文学,93,93.25806451612904,0.0,3.6344086021505375,0.0,0,131.7,435.0,212.0,12.236781609195402,1922.3600000000001,274.6228571428572,7.0,0.0,0.0
pjxuqwbj739,男,23.0,33,电子工程学院,电子信息工程,116,88.17241379310344,0.0,3.3120689655172413,0.0,1,151.2,0.0,0.0,0.0,1804.3700000000001,257.76714285714286,7.0,0.0,0.0
pjxpqxbj912,女,23.0,61,外国语学院,翻译,110,87.10909090909091,0.0,3.5327272727272727,0.0,2,157.7,0.0,0.0,0.0,2138.16,305.45142857142855,7.0,0.0,0.0
pjxyqxbj034,男,23.0,37,电子工程学院,电子信息工程,109,91.57798165137615,0.0,3.4917431192660553,0.0,0,151.0,0.0,0.0,0.0,4194.32,599.1885714285714,7.0,0.0,0.0
pjxyqwbj007,男,22.0,42,网络与信息安全学院,网络空间安全,127,76.15748031496064,0.0,2.6370078740157483,0.0,17,170.2,0.0,0.0,0.0,4567.5,652.5,7.0,0.0,0.0
pjxsqxbj983,男,21.0,13,经济与管理学院,信息管理与信息系统,114,90.86842105263158,0.0,3.5473684210526315,0.0,1,131.5,0.0,0.0,0.0,2111.07,301.5814285714286,7.0,0.0,0.0
pjxyqxbj319,男,22.0,14,物理学院,电子信息科学与技术,118,88.29661016949153,0.0,3.055084745762712,0.0,4,153.85,0.0,0.0,0.0,3401.6,485.9428571428571,7.0,0.0,0.0
pjxyqwbj098,女,22.0,13,人工智能学院,智能科学与技术,122,75.15573770491804,0.0,2.5893442622950817,0.0,18,174.3,0.0,0.0,0.0,1256.43,179.49,7.0,0.0,0.0
pjxuqwbj619,女,24.0,52,机电工程学院,电气工程及其自动化,116,88.55172413793103,0.0,3.3525862068965515,0.0,0,157.0,0.0,0.0,0.0,6176.6,882.3714285714286,7.0,0.0,0.0
pjxyqxbj155,男,22.0,33,通信工程学院,通信工程,109,90.58715596330275,0.0,3.4743119266055045,0.0,0,151.2,0.0,0.0,0.0,9785.720000000001,1397.9600000000003,7.0,0.0,0.0
pjxyqwbj084,男,23.0,21,计算机科学与技术学院,计算机科学与技术,98,90.34693877551021,0.0,3.504081632653061,0.0,0,146.0,0.0,0.0,0.0,485.38,69.34,7.0,0.0,0.0
pjxyqwbj379,男,21.0,34,计算机科学与技术学院,计算机科学与技术,109,92.44036697247707,0.0,3.6009174311926606,0.0,0,150.7,0.0,0.0,0.0,9412.24,1344.6057142857142,7.0,0.0,0.0
pjxyqxbj991,男,24.0,63,物理学院,电子信息科学与技术,127,86.04724409448819,0.0,2.983464566929134,0.0,9,165.1,0.0,0.0,0.0,1836.96,306.16,6.0,0.0,0.0
pjxqqxbj991,女,23.0,41,人文学院,汉语言文学,87,93.79310344827586,0.0,3.6229885057471263,0.0,0,124.0,0.0,0.0,0.0,3269.82,467.1171428571429,7.0,0.0,0.0
pjxuqwbj954,男,22.0,52,机电工程学院,机械设计制造及其自动化,130,83.81538461538462,0.0,2.5853846153846156,0.0,13,191.4,0.0,0.0,0.0,148.63,21.232857142857142,7.0,0.0,0.0
pjxyqxbl869,男,23.0,61,光电工程学院,光电信息科学与工程,119,82.15966386554622,0.0,2.865546218487395,0.0,6,167.5,0.0,0.0,0.0,2378.28,339.75428571428574,7.0,0.0,0.0
pjxwzxkj998,女,23.0,61,电子工程学院,电子信息工程,112,88.61607142857143,0.0,3.4526785714285713,0.0,2,154.0,0.0,0.0,0.0,5775.9,721.9875,8.0,0.0,0.0
pjxsqxbj812,男,23.0,61,经济与管理学院,人力资源管理,119,75.88235294117646,0.0,2.466386554621849,0.0,16,194.5,0.0,0.0,0.0,263.44,37.63428571428572,7.0,0.0,0.0
pjxyqwbk942,女,22.0,61,人工智能学院,智能科学与技术,105,90.6,0.0,3.465714285714286,0.0,0,147.5,0.0,0.0,0.0,5310.15,758.592857142857,7.0,0.0,0.0
pjxyqxbj548,女,23.0,37,电子工程学院,电子信息工程,113,89.26548672566372,0.0,3.4442477876106192,0.0,0,153.0,0.0,0.0,0.0,859.12,122.73142857142857,7.0,0.0,0.0
pjxvzxbj989,男,23.0,62,计算机科学与技术学院,计算机科学与技术,112,85.97321428571429,0.0,2.757142857142857,0.0,8,172.7,0.0,0.0,0.0,4198.14,599.7342857142858,7.0,0.0,0.0
pjxyqxbl765,男,22.0,22,物理学院,电子信息科学与技术,130,77.86923076923077,0.0,2.5392307692307696,0.0,18,194.0,0.0,0.0,0.0,840.45,120.06428571428572,7.0,0.0,0.0
pjxyqxbj039,男,22.0,37,微电子学院,微电子科学与工程,115,88.2,0.0,3.305217391304348,0.0,0,157.2,0.0,0.0,0.0,1989.73,331.62166666666667,6.0,0.0,0.0
pjxyqxbj334,男,23.0,14,光电工程学院,光电信息科学与工程,135,76.55555555555556,0.0,2.5644444444444443,0.0,22,226.0,0.0,0.0,0.0,1380.4299999999998,197.2042857142857,7.0,0.0,0.0
pjxyqwbk855,男,23.0,61,人工智能学院,智能科学与技术,113,89.070796460177,0.0,2.8716814159292037,0.0,5,155.6,0.0,0.0,0.0,773.96,110.5657142857143,7.0,0.0,0.0
pjxuqwbj512,男,22.0,61,机电工程学院,自动化,112,88.33035714285714,0.0,3.3401785714285714,0.0,1,152.0,0.0,0.0,0.0,1154.4,164.91428571428574,7.0,0.0,0.0
pjxyqxbj903,男,23.0,32,计算机科学与技术学院,计算机科学与技术,104,91.8173076923077,0.0,3.543269230769231,0.0,0,149.2,1481.0,581.0,13.37407157326131,1491.74,213.1057142857143,7.0,0.0,0.0
pjxyqwbj967,女,23.0,52,人工智能学院,智能科学与技术,104,85.3076923076923,0.0,3.1153846153846154,0.0,3,156.6,481.0,198.0,13.212058212058212,2988.5,426.92857142857144,7.0,0.0,0.0
pjxyqwbj923,男,22.0,32,计算机科学与技术学院,计算机科学与技术,104,94.15384615384616,0.0,3.6951923076923077,0.0,0,150.2,0.0,0.0,0.0,4731.85,675.9785714285715,7.0,0.0,0.0
pjwrqxbj977,男,22.0,41,机电工程学院,自动化,123,84.95121951219512,0.0,3.1260162601626016,0.0,1,179.0,0.0,0.0,0.0,5197.02,742.4314285714287,7.0,0.0,0.0
pjxyqxbj024,男,23.0,37,物理学院,电子信息科学与技术,138,74.81159420289855,0.0,2.35,0.0,24,211.6,0.0,0.0,0.0,282.04,47.00666666666667,6.0,0.0,0.0
pjxyqxbk816,男,20.0,36,通信工程学院,信息工程,122,80.5327868852459,0.0,2.9803278688524593,0.0,12,153.0,43.0,34.0,15.093023255813954,1763.51,220.43875,8.0,0.0,0.0
pjxyqxbl688,男,22.0,65,物理学院,电子信息科学与技术,146,73.5068493150685,0.0,2.3273972602739725,0.0,32,232.1,0.0,0.0,0.0,5496.030000000001,785.147142857143,7.0,64.0,0.0
pjxsqxbj971,男,22.0,51,物理学院,应用物理学,105,89.96190476190476,0.0,3.447619047619048,0.0,0,142.0,354.0,208.0,12.892655367231638,2204.72,367.4533333333333,6.0,0.0,0.0
pjxyqxbl712,男,22.0,65,空间科学与技术学院,探测制导与控制技术,161,60.577639751552795,0.0,1.7385093167701862,0.0,52,288.4,0.0,0.0,0.0,2801.98,466.99666666666667,6.0,38.0,0.0
pjxyqwbj935,男,22.0,32,计算机科学与技术学院,数据科学与大数据技术,99,86.56565656565657,0.0,3.0757575757575757,0.0,0,150.2,0.0,0.0,0.0,1493.15,213.30714285714288,7.0,0.0,0.0
pjxyqwbj078,男,22.0,21,网络与信息安全学院,网络工程,131,74.22900763358778,0.0,2.6572519083969466,0.0,22,175.5,0.0,0.0,0.0,3407.45,486.7785714285714,7.0,0.0,0.0
pjxyqwbj485,男,22.0,12,人工智能学院,智能科学与技术,104,85.25961538461539,0.0,2.9951923076923075,0.0,3,159.0,255.0,117.0,11.819607843137256,2516.57,359.51000000000005,7.0,0.0,0.0
pjxyqwbk542,女,22.0,22,计算机科学与技术学院,软件工程,108,85.25,0.0,3.0074074074074075,0.0,5,162.0,0.0,0.0,0.0,5733.389999999999,819.0557142857142,7.0,0.0,0.0
pjxxzxkj991,男,22.0,61,通信工程学院,通信工程,103,83.96116504854369,0.0,3.1067961165048543,0.0,7,149.0,0.0,0.0,0.0,3615.93,516.5614285714286,7.0,0.0,0.0
pjxyqxbj615,男,22.0,45,物理学院,电子信息科学与技术,133,80.85714285714286,0.0,2.498496240601504,0.0,20,197.1,0.0,0.0,0.0,1842.1399999999999,263.16285714285715,7.0,0.0,0.0
pjxyqxbk903,男,22.0,34,通信工程学院,通信工程,117,86.8974358974359,0.0,3.3076923076923075,0.0,6,151.2,0.0,0.0,0.0,4447.66,635.38,7.0,0.0,0.0
pjxyqxbk052,男,22.0,61,通信工程学院,通信工程,114,92.7719298245614,0.0,3.6035087719298247,0.0,0,163.5,0.0,0.0,0.0,3670.24,524.3199999999999,7.0,0.0,0.0
pjxuqwbj811,男,23.0,41,机电工程学院,自动化,127,86.24409448818898,0.0,3.220472440944882,0.0,1,173.5,0.0,0.0,0.0,2947.33,368.41625,8.0,0.0,0.0
pjxuqwbj761,男,23.0,61,机电工程学院,自动化,110,90.03636363636363,0.0,3.4363636363636365,0.0,0,152.0,0.0,0.0,0.0,1765.25,252.17857142857142,7.0,0.0,0.0
pjxyqxbj981,男,22.0,41,通信工程学院,通信工程,114,87.80701754385964,0.0,3.3482456140350876,0.0,2,147.5,1171.0,469.0,14.640478223740393,2536.99,362.4271428571428,7.0,0.0,0.0
pjxyqxbk350,男,23.0,42,微电子学院,集成电路设计与集成系统,115,88.89565217391305,0.0,3.4260869565217393,0.0,3,148.8,356.0,184.0,12.581460674157304,4253.86,607.6942857142857,7.0,0.0,0.0
pjxyqwbk509,女,23.0,65,计算机科学与技术学院,软件工程,107,85.88785046728972,0.0,3.2177570093457946,0.0,2,162.5,0.0,0.0,0.0,799.54,159.908,5.0,0.0,0.0
pjxqqxbj989,男,22.0,41,人文学院,汉语言文学,94,89.62765957446808,0.0,3.3851063829787233,0.0,1,127.0,0.0,0.0,0.0,1893.32,270.4742857142857,7.0,0.0,0.0
pjxyqxbk079,男,22.0,61,微电子学院,集成电路设计与集成系统,109,88.18348623853211,0.0,3.2559633027522934,0.0,1,150.0,112.0,84.0,14.991071428571429,5743.389999999999,820.4842857142856,7.0,0.0,0.0
pjxwxxbj993,男,23.0,41,电子工程学院,电子信息工程,141,68.13475177304964,0.0,1.9943262411347518,0.0,38,304.2,0.0,0.0,0.0,139.21,69.605,2.0,42.0,0.0
pjxqqxbj981,男,23.0,14,人文学院,哲学,90,94.03333333333333,0.0,3.71,0.0,0,140.0,0.0,0.0,0.0,3028.21,378.52625,8.0,0.0,0.0
pjxyqxbk753,男,24.0,52,通信工程学院,通信工程,113,99.6283185840708,0.0,3.4088495575221236,0.0,0,148.7,0.0,0.0,0.0,2009.3600000000001,287.0514285714286,7.0,0.0,0.0
pjxyqwbj219,男,22.0,35,人工智能学院,人工智能,105,92.82857142857142,0.0,3.6152380952380954,0.0,1,153.5,555.0,283.0,13.264864864864865,2617.26,373.89428571428573,7.0,0.0,0.0
pjxyqxbl753,男,22.0,22,微电子学院,微电子科学与工程,122,96.0,0.0,3.166393442622951,0.0,3,168.7,0.0,0.0,0.0,7093.57,1013.3671428571428,7.0,0.0,0.0
pjxyqwbk802,男,22.0,61,计算机科学与技术学院,软件工程,106,82.36792452830188,0.0,2.9716981132075473,0.0,4,153.5,0.0,0.0,0.0,905.39,129.34142857142857,7.0,0.0,0.0
pjxyqwbj905,男,22.0,32,计算机科学与技术学院,软件工程,104,90.8076923076923,0.0,3.5076923076923077,0.0,0,149.5,0.0,0.0,0.0,2906.9,415.2714285714286,7.0,0.0,0.0
pjxyqxbj501,男,23.0,41,光电工程学院,光电信息科学与工程,148,74.04054054054055,0.0,2.4601351351351353,0.0,28,241.85,0.0,0.0,0.0,1979.0,282.7142857142857,7.0,64.0,0.0
pjxuqwbj892,女,23.0,15,机电工程学院,机器人工程,111,89.97297297297297,0.0,3.4306306306306307,0.0,1,181.0,142.0,90.0,14.373239436619718,5665.110000000001,708.1387500000001,8.0,0.0,0.0
pjxuqwbj766,男,23.0,64,光电工程学院,电子科学与技术,111,88.26126126126127,0.0,3.3828828828828827,0.0,0,158.0,0.0,0.0,0.0,797.31,113.90142857142857,7.0,0.0,0.0
pjxuqwbj663,女,22.0,34,光电工程学院,电子科学与技术,119,94.63865546218487,0.0,3.7168067226890757,0.0,0,173.2,1266.0,559.0,14.789889415481833,3687.74,460.9675,8.0,0.0,0.0
pjxyqxbk264,女,22.0,61,电子工程学院,电子信息工程,112,90.32142857142857,0.0,3.5160714285714287,0.0,1,157.0,0.0,0.0,0.0,1597.72,228.24571428571429,7.0,0.0,0.0
pjxyqwbj865,男,23.0,13,计算机科学与技术学院,软件工程,108,92.32407407407408,0.0,3.5722222222222224,0.0,1,156.2,0.0,0.0,0.0,5249.22,749.8885714285715,7.0,0.0,0.0
pjxyqwbj579,男,23.0,50,计算机科学与技术学院,软件工程,126,78.33333333333333,0.0,2.5666666666666664,0.0,16,191.8,1018.0,455.0,13.356581532416502,5452.07,778.8671428571428,7.0,46.0,0.0
pjxyqxbl755,女,22.0,22,光电工程学院,光电信息科学与工程,145,68.73793103448276,0.0,2.1717241379310344,0.0,32,230.0,0.0,0.0,0.0,2169.31,309.90142857142854,7.0,1.0,0.0
pjxyqxbj605,男,23.0,41,通信工程学院,通信工程,107,86.79439252336448,0.0,3.2738317757009345,0.0,0,147.5,737.0,345.0,13.96336499321574,5783.99,826.2842857142857,7.0,0.0,0.0
pjxyqwbk647,男,22.0,61,计算机科学与技术学院,软件工程,103,90.87378640776699,0.0,3.4970873786407766,0.0,0,149.5,0.0,0.0,0.0,6718.71,959.8157142857143,7.0,0.0,0.0
pjxyqxbk000,男,22.0,61,电子工程学院,信息对抗技术,142,74.69014084507042,0.0,2.4746478873239437,0.0,25,225.9,0.0,0.0,0.0,1225.28,153.16,8.0,0.0,0.0
pjxyqxbl962,男,22.0,61,电子工程学院,电子信息工程,113,88.80530973451327,0.0,3.4070796460176993,0.0,0,157.0,0.0,0.0,0.0,2818.51,402.64428571428573,7.0,0.0,0.0
pjxyqxbj379,男,21.0,13,电子工程学院,电子信息工程,118,88.16949152542372,0.0,3.114406779661017,0.0,6,159.6,0.0,0.0,0.0,2227.99,318.28428571428566,7.0,0.0,0.0
pjxyqxbk468,男,22.0,13,光电工程学院,电子科学与技术,156,65.96794871794872,0.0,2.0185897435897435,0.0,41,222.2,0.0,0.0,0.0,3796.7,542.3857142857142,7.0,0.0,0.0
pjxyqwbj584,男,23.0,64,计算机科学与技术学院,软件工程,129,77.31782945736434,0.0,2.3248062015503876,0.0,21,199.6,0.0,0.0,0.0,3224.74,460.6771428571428,7.0,0.0,0.0
pjxwxxbj981,男,23.0,37,电子工程学院,电子信息工程,104,86.0673076923077,0.0,3.0759615384615384,0.0,3,194.5,74.0,54.0,14.0,2579.13,368.44714285714286,7.0,0.0,0.0
pjxyqxbl904,男,22.0,61,微电子学院,微电子科学与工程,113,86.90265486725664,0.0,3.2893805309734514,0.0,0,147.5,0.0,0.0,0.0,2523.92,360.56,7.0,0.0,0.0
pjxyqxbk772,男,22.0,52,微电子学院,集成电路设计与集成系统,116,83.87068965517241,0.0,2.9775862068965515,0.0,3,155.0,0.0,0.0,0.0,2035.48,407.096,5.0,0.0,0.0
pjxyqxbk446,男,22.0,41,电子工程学院,电子信息工程,117,92.16239316239316,0.0,3.563247863247863,0.0,0,149.2,0.0,0.0,0.0,3041.56,434.50857142857143,7.0,0.0,0.0
pjxyqwbj910,男,22.0,32,计算机科学与技术学院,计算机科学与技术,109,91.4954128440367,0.0,3.5357798165137617,0.0,0,150.2,226.0,143.0,14.15929203539823,2520.3199999999997,315.03999999999996,8.0,0.0,0.0
pjxtzxfj978,女,26.0,42,光电工程学院,电子科学与技术（第二学士学位）,32,94.3125,80.20735785953177,3.15625,3.0090301003344484,1,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pjxyqxbk797,女,21.0,36,计算机科学与技术学院,软件工程,107,88.6822429906542,0.0,3.3794392523364487,0.0,0,150.5,0.0,0.0,0.0,7135.110000000001,1019.3014285714287,7.0,0.0,0.0
pjxuqwbj937,男,22.0,32,电子工程学院,电子信息工程,132,82.45454545454545,0.0,2.815909090909091,0.0,9,184.2,0.0,0.0,0.0,5369.85,767.1214285714286,7.0,0.0,0.0
pjvyzxbj997,女,23.0,15,人工智能学院,智能科学与技术,108,93.1574074074074,0.0,3.674074074074074,0.0,0,147.5,0.0,0.0,0.0,1393.23,199.03285714285715,7.0,0.0,0.0
pjxyqxbj103,男,22.0,13,通信工程学院,通信工程,111,90.90090090090091,0.0,3.4954954954954953,0.0,1,151.2,0.0,0.0,0.0,6199.77,885.6814285714287,7.0,0.0,0.0
pjxyqxbj781,男,23.0,15,电子工程学院,电子信息工程,106,88.47169811320755,0.0,3.3613207547169814,0.0,0,151.0,0.0,0.0,0.0,653.6,93.37142857142858,7.0,0.0,0.0
pjxyqxbk211,男,22.0,41,微电子学院,微电子科学与工程,114,81.99122807017544,0.0,2.837719298245614,0.0,3,156.5,307.0,178.0,12.17915309446254,2491.74,355.9628571428571,7.0,0.0,0.0
pjxyqxbk974,女,22.0,37,通信工程学院,通信工程,109,90.09174311926606,0.0,3.522935779816514,0.0,0,151.5,0.0,0.0,0.0,6234.43,890.6328571428572,7.0,0.0,0.0
pjxyqxbj337,男,22.0,14,电子工程学院,电子信息工程,118,81.13559322033899,0.0,2.770338983050847,0.0,11,182.6,641.0,322.0,11.716068642745709,6946.68,992.3828571428572,7.0,1.0,0.0
pjxyqxbj031,男,22.0,37,微电子学院,集成电路设计与集成系统,132,76.0909090909091,0.0,2.515909090909091,0.0,19,192.5,259.0,130.0,12.05019305019305,5305.49,757.9271428571428,7.0,0.0,0.0
pjxyqwbj958,男,23.0,32,人工智能学院,人工智能,113,83.16814159292035,0.0,2.950442477876106,0.0,9,158.0,0.0,0.0,0.0,4516.23,645.1757142857142,7.0,0.0,0.0
pjxuqwbj659,男,22.0,34,机电工程学院,测控技术与仪器,119,91.70588235294117,0.0,3.587394957983193,0.0,1,151.0,0.0,0.0,0.0,2568.0899999999997,366.86999999999995,7.0,0.0,0.0
pjxyqxbk232,男,22.0,61,物理学院,电子信息科学与技术,121,75.52066115702479,0.0,2.4338842975206614,0.0,15,189.1,0.0,0.0,0.0,1211.22,173.03142857142856,7.0,0.0,0.0
pjxuqwbj778,男,22.0,14,机电工程学院,自动化,114,87.67543859649123,0.0,3.363157894736842,0.0,3,154.0,291.0,178.0,13.903780068728523,4265.34,609.3342857142858,7.0,0.0,0.0
pjxyqxbk007,男,22.0,61,通信工程学院,通信工程,106,88.21698113207547,0.0,3.313207547169811,0.0,0,147.5,0.0,0.0,0.0,2643.52,377.6457142857143,7.0,0.0,0.0
